conflict_id,country,location,latitude,longitude,year,side_a,side_b,intensity_level,start_date,ep_end
382,SL   ,Sierra Leone,8.460555,-11.779889,1996,Government of Sierra Leone,RUF,25-1000/year,3/23/91,0
386,DZ   ,Algeria,28.033886,1.659626,1996,Government of Algeria,"AIS, GIA",At least  1000/per year,8/27/85,0
387,AO   ,Angola,-11.202692,17.873887,1996,Government of Angola,FLEC-FAC,25-1000/year,8/4/89,0
391,EG   ,Egypt,26.820553,30.802498,1996,Government of Egypt,al-Gama'a al-Islamiyya,25-1000/year,10/8/81,0
395,TJ   ,Tajikistan,38.861034,71.276093,1996,Government of Tajikistan,UTO,At least  1000/per year,5/5/92,0
400,MX   ,Mexico,23.634501,-102.552784,1996,Government of Mexico,EPR,25-1000/year,1/1/94,1
401,RU   ,Russia,61.52401,105.318756,1996,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,At least  1000/per year,5/27/94,1
404,PK   ,Pakistan,30.375321,69.345116,1996,Government of Pakistan,MQM,25-1000/year,2/11/90,1
405,CM   ,Cameroon,7.369722,12.354722,1996,Government of Cameroon,Government of Nigeria,25-1000/year,2/18/94,1
421,IN   ,India,20.593684,78.96288,1996,Government of India,NDFB,25-1000/year,2/16/89,0
426,IL   ,Israel,31.046051,34.851612,1996,Government of Israel,Hezbollah,25-1000/year,9/30/86,0
209,PH   ,Philippines,12.879721,121.774017,1997,Government of Philippines,CPP,25-1000/year,7/31/46,1
218,IN   ,India,20.593684,78.96288,1997,Government of India,Government of Pakistan,25-1000/year,12/31/48,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1997,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
227,IN   ,India,20.593684,78.96288,1997,Government of India,PWG,25-1000/year,5/1/48,0
251,IN   ,India,20.593684,78.96288,1997,Government of India,NSCN-IM,25-1000/year,7/20/55,1
264,MM   ,Myanmar [Burma],21.913965,95.956223,1997,Government of Myanmar (Burma),RCSS,25-1000/year,11/22/59,0
269,NP   ,Nepal,28.394857,84.124008,1997,Government of Nepal,CPN-M,25-1000/year,2/29/60,0
283,CD   ,Congo [DRC],-4.038333,21.758664,1997,Government of DR Congo (Zaire),AFDL,At least  1000/per year,1/3/64,0
287,BI   ,Burundi,-3.373056,29.918886,1997,Government of Burundi,"CNDD, Frolina, Palipehutu-FNL",25-1000/year,10/18/65,0
288,TD   ,Chad,15.454166,18.732207,1997,Government of Chad,"FARF, MDD",25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,1997,Government of Colombia,"ELN, FARC",25-1000/year,12/31/64,0
292,PE   ,Peru,-9.189967,-75.015152,1997,Government of Peru,Sendero Luminoso,25-1000/year,5/15/63,0
300,KH   ,Cambodia,12.565679,104.990963,1997,Government of Cambodia (Kampuchea),"Forces of Norodom Ranariddh, KR, Military faction (Forces of Hun Sen)",25-1000/year,4/30/67,0
308,PH   ,Philippines,12.879721,121.774017,1997,Government of Philippines,"ASG, MILF",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,1997,Government of Sudan,"NDA, SPLM/A",At least  1000/per year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,1997,Government of Uganda,"ADF, LRA, UNRF II",25-1000/year,1/25/71,0
326,ER   ,Eritrea,15.179384,39.782334,1997,Government of Eritrea,EIJM - AS,25-1000/year,12/16/93,1
330,ID   ,Indonesia,-0.789275,113.921327,1997,Government of Indonesia,CNRT,25-1000/year,12/7/75,0
333,AF   ,Afghanistan,33.93911,67.709953,1997,Government of Afghanistan,UIFSA,At least  1000/per year,7/2/75,0
335,IN   ,India,20.593684,78.96288,1997,Government of India,"ATTF, NLFT",25-1000/year,7/9/79,1
338,IR   ,Iran,32.427908,53.688046,1997,Government of Iran,MEK,25-1000/year,8/13/72,1
352,LK   ,Sri Lanka,7.873054,80.771797,1997,Government of Sri Lanka,LTTE,At least  1000/per year,7/27/75,0
354,TR   ,Turkey,38.963745,35.243322,1997,Government of Turkey,PKK,At least  1000/per year,5/1/83,0
364,IN   ,India,20.593684,78.96288,1997,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
365,IN   ,India,20.593684,78.96288,1997,Government of India,ULFA,25-1000/year,12/31/83,0
374,RW   ,Rwanda,-1.940278,29.873888,1997,Government of Rwanda,ALiR,25-1000/year,10/1/90,0
375,SN   ,Senegal,14.497401,-14.452362,1997,Government of Senegal,MFDC,25-1000/year,12/31/88,0
382,SL   ,Sierra Leone,8.460555,-11.779889,1997,Government of Sierra Leone,"AFRC, Kamajors, RUF",25-1000/year,3/23/91,0
386,DZ   ,Algeria,28.033886,1.659626,1997,Government of Algeria,"AIS, GIA",At least  1000/per year,8/27/85,0
387,AO   ,Angola,-11.202692,17.873887,1997,Government of Angola,"FLEC-FAC, FLEC-R",25-1000/year,8/4/89,0
388,AZ   ,Azerbaijan,40.143105,47.576927,1997,Government of Azerbaijan,Republic of Artsakh,25-1000/year,12/29/91,0
391,EG   ,Egypt,26.820553,30.802498,1997,Government of Egypt,al-Gama'a al-Islamiyya,25-1000/year,10/8/81,0
395,TJ   ,Tajikistan,38.861034,71.276093,1997,Government of Tajikistan,Forces of Khudoberdiyev,25-1000/year,5/5/92,0
407,KM   ,Comoros,-11.875001,43.872219,1997,Government of Comoros,MPA/Republic of Anjouan,25-1000/year,9/3/97,1
408,CD   ,Congo [DRC],-4.038333,21.758664,1997,Government of Congo,"Cobras, Cocoyes",At least  1000/per year,11/3/93,0
421,IN   ,India,20.593684,78.96288,1997,Government of India,NDFB,25-1000/year,2/16/89,0
422,MM   ,Myanmar [Burma],21.913965,95.956223,1997,Government of Myanmar (Burma),UWSA,25-1000/year,3/16/97,1
426,IL   ,Israel,31.046051,34.851612,1997,Government of Israel,Hezbollah,25-1000/year,9/30/86,0
430,NE   ,Niger,17.607789,8.081666,1997,Government of Niger,UFRA,25-1000/year,10/25/91,1
218,IN   ,India,20.593684,78.96288,1998,Government of India,Government of Pakistan,25-1000/year,12/31/48,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1998,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,1
227,IN   ,India,20.593684,78.96288,1998,Government of India,PWG,25-1000/year,5/1/48,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1998,Government of Myanmar (Burma),RCSS,25-1000/year,11/22/59,0
269,NP   ,Nepal,28.394857,84.124008,1998,Government of Nepal,CPN-M,25-1000/year,2/29/60,0
283,CD   ,Congo [DRC],-4.038333,21.758664,1998,Government of DR Congo (Zaire),"MLC, RCD",At least  1000/per year,1/3/64,0
287,BI   ,Burundi,-3.373056,29.918886,1998,Government of Burundi,"CNDD, CNDD-FDD , Palipehutu-FNL",25-1000/year,10/18/65,0
288,TD   ,Chad,15.454166,18.732207,1998,Government of Chad,FARF,25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,1998,Government of Colombia,"ELN, FARC",25-1000/year,12/31/64,0
292,PE   ,Peru,-9.189967,-75.015152,1998,Government of Peru,Sendero Luminoso,25-1000/year,5/15/63,0
300,KH   ,Cambodia,12.565679,104.990963,1998,Government of Cambodia (Kampuchea),"Forces of Norodom Ranariddh, KR",25-1000/year,4/30/67,1
308,PH   ,Philippines,12.879721,121.774017,1998,Government of Philippines,"ASG, MILF",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,1998,Government of Sudan,"NDA, SPLM/A",At least  1000/per year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,1998,Government of Uganda,"ADF, LRA",25-1000/year,1/25/71,0
315,GB   ,United Kingdom,55.378051,-3.435973,1998,Government of United Kingdom,RIRA,25-1000/year,8/11/70,1
327,AO   ,Angola,-11.202692,17.873887,1998,Government of Angola,UNITA,At least  1000/per year,11/11/75,0
329,ET   ,Ethiopia,9.145,40.489673,1998,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
330,ID   ,Indonesia,-0.789275,113.921327,1998,Government of Indonesia,CNRT,25-1000/year,12/7/75,0
333,AF   ,Afghanistan,33.93911,67.709953,1998,Government of Afghanistan,UIFSA,At least  1000/per year,7/2/75,0
347,IN   ,India,20.593684,78.96288,1998,Government of India,PLA,25-1000/year,4/26/79,0
352,LK   ,Sri Lanka,7.873054,80.771797,1998,Government of Sri Lanka,LTTE,At least  1000/per year,7/27/75,0
354,TR   ,Turkey,38.963745,35.243322,1998,Government of Turkey,PKK,At least  1000/per year,5/1/83,0
364,IN   ,India,20.593684,78.96288,1998,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
365,IN   ,India,20.593684,78.96288,1998,Government of India,ULFA,25-1000/year,12/31/83,0
374,RW   ,Rwanda,-1.940278,29.873888,1998,Government of Rwanda,ALiR,At least  1000/per year,10/1/90,0
375,SN   ,Senegal,14.497401,-14.452362,1998,Government of Senegal,MFDC,25-1000/year,12/31/88,1
382,SL   ,Sierra Leone,8.460555,-11.779889,1998,Government of Sierra Leone,"AFRC, Kamajors, RUF",At least  1000/per year,3/23/91,0
386,DZ   ,Algeria,28.033886,1.659626,1998,Government of Algeria,GIA,At least  1000/per year,8/27/85,0
387,AO   ,Angola,-11.202692,17.873887,1998,Government of Angola,FLEC-FAC,25-1000/year,8/4/89,1
388,AZ   ,Azerbaijan,40.143105,47.576927,1998,Government of Azerbaijan,Republic of Artsakh,25-1000/year,12/29/91,1
391,EG   ,Egypt,26.820553,30.802498,1998,Government of Egypt,al-Gama'a al-Islamiyya,25-1000/year,10/8/81,1
395,TJ   ,Tajikistan,38.861034,71.276093,1998,Government of Tajikistan,"Forces of Khudoberdiyev, UTO",25-1000/year,5/5/92,1
408,CD   ,Congo [DRC],-4.038333,21.758664,1998,Government of Congo,"Cocoyes, Ninjas, Ntsiloulous",At least  1000/per year,11/3/93,0
409,ER   ,Eritrea,15.179384,39.782334,1998,Government of Eritrea,Government of Ethiopia,At least  1000/per year,5/6/98,0
410,GW   ,Guinea-Bissau,11.803749,-15.180413,1998,Government of Guinea-Bissau,"Military Junta for the Consolidation of Democracy, Peace and Justice",25-1000/year,6/7/98,0
411,LS   ,Lesotho,-29.609988,28.233608,1998,Government of Lesotho,Military faction (Lesotho),25-1000/year,9/3/98,1
412,RS   ,Serbia,44.016521,21.005859,1998,Government of Serbia (Yugoslavia),UCK,At least  1000/per year,4/22/96,0
413,ET   ,Ethiopia,9.145,40.489673,1998,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
421,IN   ,India,20.593684,78.96288,1998,Government of India,NDFB,25-1000/year,2/16/89,0
426,IL   ,Israel,31.046051,34.851612,1998,Government of Israel,Hezbollah,25-1000/year,9/30/86,0
209,PH   ,Philippines,12.879721,121.774017,1999,Government of Philippines,CPP,25-1000/year,7/31/46,0
218,IN   ,India,20.593684,78.96288,1999,Government of India,Government of Pakistan,25-1000/year,12/31/48,0
227,IN   ,India,20.593684,78.96288,1999,Government of India,"MCC, PWG",25-1000/year,5/1/48,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1999,Government of Myanmar (Burma),RCSS,25-1000/year,11/22/59,0
269,NP   ,Nepal,28.394857,84.124008,1999,Government of Nepal,CPN-M,25-1000/year,2/29/60,0
283,CD   ,Congo [DRC],-4.038333,21.758664,1999,Government of DR Congo (Zaire),"MLC, RCD",At least  1000/per year,1/3/64,0
287,BI   ,Burundi,-3.373056,29.918886,1999,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",25-1000/year,10/18/65,0
288,TD   ,Chad,15.454166,18.732207,1999,Government of Chad,MDJT,25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,1999,Government of Colombia,"ELN, FARC",At least  1000/per year,12/31/64,0
292,PE   ,Peru,-9.189967,-75.015152,1999,Government of Peru,Sendero Luminoso,25-1000/year,5/15/63,1
308,PH   ,Philippines,12.879721,121.774017,1999,Government of Philippines,MILF,25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,1999,Government of Sudan,"NDA, SPLM/A",At least  1000/per year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,1999,Government of Uganda,ADF,25-1000/year,1/25/71,0
326,ER   ,Eritrea,15.179384,39.782334,1999,Government of Eritrea,EIJM - AS,25-1000/year,12/16/93,1
327,AO   ,Angola,-11.202692,17.873887,1999,Government of Angola,UNITA,At least  1000/per year,11/11/75,0
329,ET   ,Ethiopia,9.145,40.489673,1999,Government of Ethiopia,"AIAI, ONLF",25-1000/year,1/11/64,0
330,ID   ,Indonesia,-0.789275,113.921327,1999,Government of Indonesia,CNRT,25-1000/year,12/7/75,1
333,AF   ,Afghanistan,33.93911,67.709953,1999,Government of Afghanistan,UIFSA,At least  1000/per year,7/2/75,0
335,IN   ,India,20.593684,78.96288,1999,Government of India,NLFT,25-1000/year,7/9/79,0
338,IR   ,Iran,32.427908,53.688046,1999,Government of Iran,MEK,25-1000/year,8/13/72,0
347,IN   ,India,20.593684,78.96288,1999,Government of India,UNLF,25-1000/year,4/26/79,0
352,LK   ,Sri Lanka,7.873054,80.771797,1999,Government of Sri Lanka,LTTE,At least  1000/per year,7/27/75,0
354,TR   ,Turkey,38.963745,35.243322,1999,Government of Turkey,PKK,At least  1000/per year,5/1/83,0
364,IN   ,India,20.593684,78.96288,1999,Government of India,Kashmir insurgents,25-1000/year,2/6/84,0
365,IN   ,India,20.593684,78.96288,1999,Government of India,ULFA,25-1000/year,12/31/83,0
366,ID   ,Indonesia,-0.789275,113.921327,1999,Government of Indonesia,GAM,25-1000/year,5/2/89,0
374,RW   ,Rwanda,-1.940278,29.873888,1999,Government of Rwanda,ALiR,25-1000/year,10/1/90,0
379,DJ   ,Djibouti,11.825138,42.590275,1999,Government of Djibouti,FRUD-C,25-1000/year,11/12/91,1
382,SL   ,Sierra Leone,8.460555,-11.779889,1999,Government of Sierra Leone,"AFRC, RUF",At least  1000/per year,3/23/91,0
386,DZ   ,Algeria,28.033886,1.659626,1999,Government of Algeria,"AQIM, GIA",At least  1000/per year,8/27/85,0
401,RU   ,Russia,61.52401,105.318756,1999,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,At least  1000/per year,5/27/94,0
408,CD   ,Congo [DRC],-4.038333,21.758664,1999,Government of Congo,"Cocoyes, Ntsiloulous",25-1000/year,11/3/93,1
409,ER   ,Eritrea,15.179384,39.782334,1999,Government of Eritrea,Government of Ethiopia,At least  1000/per year,5/6/98,0
410,GW   ,Guinea-Bissau,11.803749,-15.180413,1999,Government of Guinea-Bissau,"Military Junta for the Consolidation of Democracy, Peace and Justice",25-1000/year,6/7/98,1
412,RS   ,Serbia,44.016521,21.005859,1999,Government of Serbia (Yugoslavia),UCK,At least  1000/per year,4/22/96,1
413,ET   ,Ethiopia,9.145,40.489673,1999,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
414,RU   ,Russia,61.52401,105.318756,1999,Government of Russia (Soviet Union),Wahhabi movement of the Buinaksk district,25-1000/year,8/29/99,1
415,UZ   ,Uzbekistan,41.377491,64.585262,1999,Government of Uzbekistan,IMU,25-1000/year,2/16/99,0
421,IN   ,India,20.593684,78.96288,1999,Government of India,NDFB,25-1000/year,2/16/89,1
426,IL   ,Israel,31.046051,34.851612,1999,Government of Israel,Hezbollah,25-1000/year,9/30/86,1
11475,MM   ,Myanmar [Burma],21.913965,95.956223,2000,Government of Myanmar (Burma),NSCN-K,25-1000/year,12/31/91,0
209,PH   ,Philippines,12.879721,121.774017,2000,Government of Philippines,CPP,25-1000/year,7/31/46,0
218,IN   ,India,20.593684,78.96288,2000,Government of India,Government of Pakistan,25-1000/year,12/31/48,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,2000,Government of Myanmar (Burma),"God's Army, KNU",25-1000/year,12/31/48,0
227,IN   ,India,20.593684,78.96288,2000,Government of India,"CPI-ML-J, MCC, PWG",25-1000/year,5/1/48,0
234,IL   ,Israel,31.046051,34.851612,2000,Government of Israel,"Fatah, PNA",25-1000/year,5/15/48,0
251,IN   ,India,20.593684,78.96288,2000,Government of India,NSCN-IM,25-1000/year,7/20/55,1
264,MM   ,Myanmar [Burma],21.913965,95.956223,2000,Government of Myanmar (Burma),RCSS,25-1000/year,11/22/59,0
269,NP   ,Nepal,28.394857,84.124008,2000,Government of Nepal,CPN-M,25-1000/year,2/29/60,0
283,CD   ,Congo [DRC],-4.038333,21.758664,2000,Government of DR Congo (Zaire),"MLC, RCD",At least  1000/per year,1/3/64,0
287,BI   ,Burundi,-3.373056,29.918886,2000,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",At least  1000/per year,10/18/65,0
288,TD   ,Chad,15.454166,18.732207,2000,Government of Chad,MDJT,At least  1000/per year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,2000,Government of Colombia,"ELN, FARC",At least  1000/per year,12/31/64,0
307,GN   ,Guinea,9.945587,-9.696645,2000,Government of Guinea,RFDG,25-1000/year,9/1/00,0
308,PH   ,Philippines,12.879721,121.774017,2000,Government of Philippines,"ASG, MILF",At least  1000/per year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2000,Government of Sudan,"NDA, SPLM/A",At least  1000/per year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2000,Government of Uganda,"ADF, LRA",25-1000/year,1/25/71,0
327,AO   ,Angola,-11.202692,17.873887,2000,Government of Angola,UNITA,At least  1000/per year,11/11/75,0
329,ET   ,Ethiopia,9.145,40.489673,2000,Government of Ethiopia,ONLF,25-1000/year,1/11/64,0
333,AF   ,Afghanistan,33.93911,67.709953,2000,Government of Afghanistan,UIFSA,At least  1000/per year,7/2/75,0
335,IN   ,India,20.593684,78.96288,2000,Government of India,NLFT,25-1000/year,7/9/79,0
338,IR   ,Iran,32.427908,53.688046,2000,Government of Iran,MEK,25-1000/year,8/13/72,0
341,LR   ,Liberia,6.428055,-9.429499,2000,Government of Liberia,LURD,25-1000/year,4/12/80,0
347,IN   ,India,20.593684,78.96288,2000,Government of India,"PLA, UNLF",25-1000/year,4/26/79,1
352,LK   ,Sri Lanka,7.873054,80.771797,2000,Government of Sri Lanka,LTTE,At least  1000/per year,7/27/75,0
354,TR   ,Turkey,38.963745,35.243322,2000,Government of Turkey,PKK,25-1000/year,5/1/83,0
364,IN   ,India,20.593684,78.96288,2000,Government of India,Kashmir insurgents,At least  1000/per year,2/6/84,0
365,IN   ,India,20.593684,78.96288,2000,Government of India,ULFA,25-1000/year,12/31/83,0
366,ID   ,Indonesia,-0.789275,113.921327,2000,Government of Indonesia,GAM,25-1000/year,5/2/89,0
374,RW   ,Rwanda,-1.940278,29.873888,2000,Government of Rwanda,ALiR,25-1000/year,10/1/90,0
375,SN   ,Senegal,14.497401,-14.452362,2000,Government of Senegal,MFDC,25-1000/year,12/31/88,0
382,SL   ,Sierra Leone,8.460555,-11.779889,2000,Government of Sierra Leone,"RUF, WSB",25-1000/year,3/23/91,0
386,DZ   ,Algeria,28.033886,1.659626,2000,Government of Algeria,"AQIM, GIA",25-1000/year,8/27/85,0
395,TJ   ,Tajikistan,38.861034,71.276093,2000,Government of Tajikistan,Forces of Mullo Abdullo,25-1000/year,5/5/92,1
401,RU   ,Russia,61.52401,105.318756,2000,Government of Russia (Soviet Union),Chechen Republic of Ichkeria,At least  1000/per year,5/27/94,0
409,ER   ,Eritrea,15.179384,39.782334,2000,Government of Eritrea,Government of Ethiopia,At least  1000/per year,5/6/98,1
413,ET   ,Ethiopia,9.145,40.489673,2000,Government of Ethiopia,OLF,25-1000/year,8/31/74,0
415,UZ   ,Uzbekistan,41.377491,64.585262,2000,Government of Uzbekistan,IMU,25-1000/year,2/16/99,1
11475,MM   ,Myanmar [Burma],21.913965,95.956223,2001,Government of Myanmar (Burma),NSCN-K,25-1000/year,12/31/91,1
13692,AF   ,Afghanistan,33.93911,67.709953,2001,Government of Afghanistan,"Government of United Kingdom, Government of United States of America",At least  1000/per year,10/7/01,1
209,PH   ,Philippines,12.879721,121.774017,2001,Government of Philippines,CPP,25-1000/year,7/31/46,0
218,IN   ,India,20.593684,78.96288,2001,Government of India,Government of Pakistan,25-1000/year,12/31/48,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,2001,Government of Myanmar (Burma),KNU,25-1000/year,12/31/48,0
227,IN   ,India,20.593684,78.96288,2001,Government of India,"MCC, PWG",25-1000/year,5/1/48,0
234,IL   ,Israel,31.046051,34.851612,2001,Government of Israel,"Fatah, Hamas, PFLP, PIJ, PNA",25-1000/year,5/15/48,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,2001,Government of Myanmar (Burma),RCSS,25-1000/year,11/22/59,0
269,NP   ,Nepal,28.394857,84.124008,2001,Government of Nepal,CPN-M,25-1000/year,2/29/60,0
283,CD   ,Congo [DRC],-4.038333,21.758664,2001,Government of DR Congo (Zaire),RCD,25-1000/year,1/3/64,1
287,BI   ,Burundi,-3.373056,29.918886,2001,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",At least  1000/per year,10/18/65,0
288,TD   ,Chad,15.454166,18.732207,2001,Government of Chad,MDJT,25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,2001,Government of Colombia,"ELN, FARC",At least  1000/per year,12/31/64,0
307,GN   ,Guinea,9.945587,-9.696645,2001,Government of Guinea,RFDG,25-1000/year,9/1/00,1
308,PH   ,Philippines,12.879721,121.774017,2001,Government of Philippines,"ASG, MILF, MNLF - NM",25-1000/year,8/20/70,0
309,SD   ,Sudan,12.862807,30.217636,2001,Government of Sudan,"NDA, SPLM/A",At least  1000/per year,7/22/71,0
314,UG   ,Uganda,1.373333,32.290275,2001,Government of Uganda,"ADF, LRA",25-1000/year,1/25/71,0
327,AO   ,Angola,-11.202692,17.873887,2001,Government of Angola,UNITA,At least  1000/per year,11/11/75,0
